match,week,team,opponent,Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:03:22,11,1,29 Soju Hokari,10 Mia Griner,0,0,0,0,0,0,0,0,0,0,0,16.450138,8.263468,14.223998,0.5208333,0.5740741,0.22916667,0.49876544
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:03:29,11,1,10 Mia Griner,29 Soju Hokari,0,0,0,0,0,0,0,0,1,0,0,8.482906,-7.653866,-3.6576002,0.22916667,0.49876544,0.30416667,0.5685185
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:03:35,11,1,29 Soju Hokari,04 Chloe Greene,0,0,0,0,0,0,0,0,1,0,0,10.756599,-1.0837339,-10.701867,0.30416667,0.5685185,0.5236111,0.57839507
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:03:55,11,1,04 Chloe Greene,51 Lilli Popovich,0,0,0,0,0,0,0,0,0,0,0,12.361845,5.2832007,-11.176002,0.5236111,0.57839507,0.7527778,0.5302469
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:04:00,11,1,51 Lilli Popovich,04 Chloe Greene,0,0,0,0,0,0,0,0,1,0,0,10.178047,-1.7610669,10.024534,0.7527778,0.5302469,0.54722226,0.5462963
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:04:08,11,1,04 Chloe Greene,75 Sarah Kingsley-Hart,0,0,0,0,0,0,0,0,0,0,0,17.123814,9.008534,14.562667,0.54722226,0.5462963,0.24861114,0.46419752
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:04:13,11,1,75 Sarah Kingsley-Hart,10 Mia Griner,0,0,0,0,0,0,0,0,1,0,0,10.389948,-1.8288015,-10.227733,0.24861114,0.46419752,0.45833334,0.4808642
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:04:15,11,1,10 Mia Griner,04 Chloe Greene,0,0,0,0,0,0,0,0,0,0,0,6.4776587,0.74506426,-6.434667,0.45833334,0.4808642,0.5902778,0.4740741
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:04:26,11,1,04 Chloe Greene,10 Mia Griner,0,0,0,0,0,0,0,0,0,0,0,7.9088664,6.9765363,-3.7253337,0.5902778,0.4740741,0.6666667,0.41049382
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:04:32,11,1,10 Mia Griner,51 Lilli Popovich,1,1,0,1,0,0,0,0,0,0,0,33.9496,33.934395,1.0160019,0.6666667,0.41049382,0.6458333,0.10123457
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:05:39,11,2,10 Mia Griner,29 Soju Hokari,0,0,0,0,0,0,0,0,0,1,0,12.353678,2.9802701,-11.988801,0.1027778,0.75555557,0.34861115,0.72839504
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:05:44,11,2,29 Soju Hokari,10 Mia Griner,0,0,0,0,0,0,0,0,1,0,0,7.7905097,-7.789332,0.13546848,0.34861115,0.72839504,0.34583333,0.7993827
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:06:01,11,2,10 Mia Griner,14 Charlotte Doran,0,0,0,0,0,0,0,0,0,0,0,9.391517,1.8287982,-9.211736,0.34583333,0.7993827,0.53472227,0.78271604
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:06:12,11,2,14 Charlotte Doran,29 Soju Hokari,0,0,0,0,0,0,0,0,0,0,0,10.494075,2.0319986,-10.2954645,0.53472227,0.78271604,0.74583334,0.7641975
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:06:17,11,2,29 Soju Hokari,14 Charlotte Doran,0,0,0,0,0,0,0,0,0,0,0,11.116937,9.9567995,-4.9445357,0.74583334,0.7641975,0.84722227,0.6734568
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:07:39,11,2,14 Charlotte Doran,05 Megan Jarriel,0,0,0,0,0,0,1,0,0,0,1,46.58325,46.532795,-2.1674638,0.84722227,0.6734568,0.89166665,0.24938272
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:07:40,11,2,05 Megan Jarriel,10 Mia Griner,0,0,0,0,0,1,0,0,0,1,0,6.705257,-0.9482664,6.6378655,0.89166665,0.24938272,0.75555557,0.2580247
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:07:42,11,2,10 Mia Griner,05 Megan Jarriel,0,0,0,1,1,0,0,0,0,0,0,16.083778,15.646399,-3.7253337,0.75555557,0.2580247,0.83194447,0.115432106
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:10:12,12,1,09 Liv Ford,05 Megan Jarriel,0,0,0,0,0,0,0,0,0,0,0,15.42477,10.701864,-11.10827,0.5444444,0.79814816,0.7722222,0.7006173
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:10:23,12,1,05 Megan Jarriel,25 Katie Sanders,0,0,0,0,0,0,0,0,1,0,0,15.083259,-3.9285283,14.56267,0.7722222,0.7006173,0.47361106,0.73641974
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:10:28,12,1,25 Katie Sanders,44 Jordan Harn,0,0,0,0,0,0,0,0,0,0,0,11.6857195,3.183464,-11.243735,0.47361106,0.73641974,0.70416665,0.7074074
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:10:37,12,1,44 Jordan Harn,05 Megan Jarriel,0,0,0,0,0,0,0,0,0,0,0,38.323246,38.269337,-2.032001,0.70416665,0.7074074,0.74583334,0.35864195
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:10:47,12,1,05 Megan Jarriel,10 Mia Griner,0,0,0,0,0,0,0,0,1,0,0,6.834359,-2.302934,6.4346685,0.74583334,0.35864195,0.61388886,0.3796296
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:10:56,12,1,10 Mia Griner,09 Liv Ford,0,0,0,0,0,0,0,0,0,0,0,13.75187,7.5183997,11.514668,0.61388886,0.3796296,0.37777773,0.3111111
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:11:03,12,1,09 Liv Ford,10 Mia Griner,1,1,0,1,0,0,0,0,0,0,0,30.440691,24.1808,-18.491201,0.37777773,0.3111111,0.7569444,0.090740725
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:13:30,13,1,29 Soju Hokari,14 Charlotte Doran,0,0,0,0,0,0,0,0,0,0,0,13.237318,5.8927956,11.853335,0.8055556,0.70987654,0.5625,0.6561729
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:13:38,13,1,14 Charlotte Doran,29 Soju Hokari,0,0,0,0,0,0,0,0,0,0,0,11.499717,2.7093318,-11.176002,0.5625,0.6561729,0.7916667,0.6314815
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:13:46,13,1,29 Soju Hokari,14 Charlotte Doran,0,0,0,0,0,0,0,0,0,0,0,9.269329,8.263471,4.199465,0.7916667,0.6314815,0.7055556,0.55617285
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:14:23,13,1,14 Charlotte Doran,05 Megan Jarriel,0,0,0,0,0,0,0,0,0,0,0,10.152773,8.669868,-5.283198,0.7055556,0.55617285,0.8138889,0.47716048
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:14:31,13,1,05 Megan Jarriel,29 Soju Hokari,0,0,0,0,0,0,0,0,0,0,0,10.506526,10.498663,-0.40640253,0.8138889,0.47716048,0.8222223,0.3814815
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:14:34,13,1,29 Soju Hokari,14 Charlotte Doran,0,0,0,0,0,0,0,0,0,0,0,13.343471,0.0,13.343471,0.8222223,0.3814815,0.5486111,0.3814815
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:14:51,13,1,14 Charlotte Doran,25 Katie Sanders,0,0,0,0,0,0,0,0,1,0,0,10.310832,-6.9088016,-7.65387,0.5486111,0.3814815,0.7055556,0.44444448
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:14:59,13,1,25 Katie Sanders,51 Lilli Popovich,0,0,0,0,0,0,0,0,0,0,1,14.991118,10.634136,-10.566399,0.7055556,0.44444448,0.92222226,0.34753087
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:15:13,13,1,51 Lilli Popovich,33 Georgia Tse,0,0,0,0,0,0,0,0,0,1,1,11.317143,11.243732,1.286936,0.92222226,0.34753087,0.8958333,0.24506174
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:15:27,13,1,33 Georgia Tse,14 Charlotte Doran,1,1,0,0,0,0,0,0,1,1,0,10.731191,-3.4544008,10.159999,0.8958333,0.24506174,0.6875,0.27654323
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:16:37,14,1,29 Soju Hokari,10 Mia Griner,0,0,0,0,0,0,0,0,0,0,0,10.23872,3.3189366,-9.685868,0.47638887,0.50987655,0.675,0.4796296
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:16:46,14,1,10 Mia Griner,04 Chloe Greene,0,0,0,0,0,0,0,0,0,0,1,10.454874,4.944531,-9.211732,0.675,0.4796296,0.86388886,0.4345679
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:16:57,14,1,04 Chloe Greene,10 Mia Griner,0,0,0,0,0,0,0,0,1,1,0,11.997216,-2.5738657,11.717867,0.86388886,0.4345679,0.6236111,0.45802468
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:17:15,14,1,10 Mia Griner,04 Chloe Greene,0,0,0,0,0,0,0,0,1,0,0,7.5600867,-6.9765363,2.9125345,0.6236111,0.45802468,0.56388885,0.52160496
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:17:34,14,1,04 Chloe Greene,06 Lylah Bannister,0,0,0,0,0,0,0,0,0,0,0,13.106181,4.8090715,12.1919985,0.56388885,0.52160496,0.31388888,0.47777775
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:17:44,14,1,06 Lylah Bannister,04 Chloe Greene,0,0,0,0,0,0,0,0,1,0,0,8.833683,-5.4186664,-6.9765325,0.31388888,0.47777775,0.4569444,0.52716047
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:17:45,14,1,04 Chloe Greene,06 Lylah Bannister,0,0,0,0,0,0,0,0,0,0,0,6.3798885,6.3669314,0.40639964,0.4569444,0.52716047,0.44861108,0.4691358
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:17:50,14,1,06 Lylah Bannister,04 Chloe Greene,0,0,0,0,0,0,0,0,0,0,0,11.805241,3.9962661,11.108266,0.44861108,0.4691358,0.22083333,0.43271604
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:17:58,14,1,04 Chloe Greene,29 Soju Hokari,0,0,0,0,0,0,0,0,1,0,0,17.772095,-12.327465,-12.8015995,0.22083333,0.43271604,0.48333332,0.5450617
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:18:02,14,1,29 Soju Hokari,51 Lilli Popovich,0,0,0,0,0,0,0,0,0,0,0,14.7683525,9.076266,-11.650134,0.48333332,0.5450617,0.7222222,0.46234566
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:18:17,14,1,51 Lilli Popovich,75 Sarah Kingsley-Hart,0,0,0,0,0,0,0,0,0,0,0,11.198145,10.972799,-2.235201,0.7222222,0.46234566,0.76805556,0.36234567
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:18:26,14,1,75 Sarah Kingsley-Hart,10 Mia Griner,0,0,0,0,0,0,0,0,0,0,0,9.187047,9.076266,-1.4223987,0.76805556,0.36234567,0.7972222,0.27962962
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:18:34,14,1,10 Mia Griner,06 Lylah Bannister,0,0,0,0,0,0,0,0,0,0,0,9.16605,4.6058645,7.9248013,0.7972222,0.27962962,0.6347222,0.23765433
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:18:48,14,1,06 Lylah Bannister,29 Soju Hokari,0,0,0,0,0,1,0,0,0,0,0,9.740661,5.757336,-7.85707,0.6347222,0.23765433,0.79583335,0.18518516
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 18:18:53,14,1,29 Soju Hokari,06 Lylah Bannister,0,0,0,1,1,0,0,0,0,0,1,10.877262,9.618132,-5.079998,0.79583335,0.18518516,0.9,0.09753086
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:31:23,15,1,29 Soju Hokari,04 Chloe Greene,0,0,0,0,0,0,0,0,1,1,0,21.74947,-9.618136,-19.5072,0.080555595,0.82098764,0.4805556,0.908642
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:31:32,15,1,04 Chloe Greene,33 Georgia Tse,1,0,1,0,0,0,0,0,0,0,0,14.546275,2.7093318,-14.291733,0.4805556,0.908642,0.7736111,0.88395065
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:33:13,16,1,01 Charlie Hawkins,29 Soju Hokari,0,0,0,0,0,0,0,0,1,0,0,8.175558,-8.128001,0.8805306,0.54861104,0.4604938,0.53055555,0.5345679
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:33:27,16,1,29 Soju Hokari,26 Morgan Lally,0,0,0,0,0,0,0,0,0,0,0,9.053491,8.737599,-2.3706665,0.53055555,0.5345679,0.57916665,0.45493826
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:33:36,16,1,26 Morgan Lally,14 Charlotte Doran,0,0,0,0,0,0,0,0,1,0,0,6.5976596,-6.2314687,-2.1674666,0.57916665,0.45493826,0.6236111,0.5117284
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:33:45,16,1,14 Charlotte Doran,08 Dani Ortiz,0,0,0,0,0,0,0,0,0,0,0,18.25649,8.940801,15.917335,0.6236111,0.5117284,0.2972222,0.43024692
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:34:09,16,1,08 Dani Ortiz,14 Charlotte Doran,0,0,0,0,0,0,0,0,1,0,0,5.4901595,-5.4863977,-0.20319982,0.2972222,0.43024692,0.30138886,0.4802469
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:34:17,16,1,14 Charlotte Doran,10 Mia Griner,0,0,0,0,0,0,0,0,0,0,1,17.40483,11.717867,12.869332,0.30138886,0.4802469,0.0375,0.37345678
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:34:26,16,1,10 Mia Griner,29 Soju Hokari,0,0,0,0,0,0,0,1,0,1,0,21.484709,-6.570132,-20.455465,0.0375,0.37345678,0.4569444,0.4333333
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:34:30,16,1,29 Soju Hokari,08 Dani Ortiz,0,0,0,0,0,0,0,0,0,0,0,13.5337925,8.940801,10.160001,0.4569444,0.4333333,0.24861106,0.35185182
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:34:42,16,1,08 Dani Ortiz,14 Charlotte Doran,0,0,0,0,0,0,0,0,0,0,1,7.5770545,5.08,5.6218643,0.24861106,0.35185182,0.13333334,0.30555552
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:34:44,16,1,14 Charlotte Doran,29 Soju Hokari,0,0,0,0,0,0,0,0,1,1,0,10.571825,-4.673602,-9.482665,0.13333334,0.30555552,0.32777774,0.34814814
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:34:53,16,1,29 Soju Hokari,26 Morgan Lally,0,0,0,0,0,0,0,0,0,0,0,15.022913,5.215466,-14.088536,0.32777774,0.34814814,0.6166667,0.30061728
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:34:59,16,1,26 Morgan Lally,08 Dani Ortiz,0,0,0,0,0,1,0,0,0,0,0,14.683141,11.379198,-9.279466,0.6166667,0.30061728,0.80694443,0.19691359
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:35:21,16,1,08 Dani Ortiz,06 Lylah Bannister,0,0,0,1,1,0,0,0,0,0,0,12.451517,7.6538672,9.821334,0.80694443,0.19691359,0.60555553,0.12716049
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:36:45,17,1,09 Liv Ford,NA,1,1,0,0,0,0,0,0,0,0,0,14.346842,13.8176,-3.8608022,0.7277778,0.43209878,0.8069445,0.30617285
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:37:10,17,2,26 Morgan Lally,12 Emma Jaschke,0,0,0,0,0,0,0,0,0,0,0,13.45577,10.5664015,8.331201,0.7805556,0.48703706,0.60972226,0.39074075
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:37:15,17,2,12 Emma Jaschke,09 Liv Ford,0,0,0,0,0,0,0,0,0,0,0,13.09848,6.366935,11.446936,0.60972226,0.39074075,0.375,0.33271605
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:37:21,17,2,09 Liv Ford,26 Morgan Lally,0,0,0,0,0,0,0,0,0,0,0,8.794386,1.8287982,-8.602135,0.375,0.33271605,0.5513889,0.3160494
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:37:27,17,2,26 Morgan Lally,NA,1,1,0,1,0,0,0,0,0,0,0,26.702145,21.5392,15.781869,0.5513889,0.3160494,0.2277778,0.119753085
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:38:26,17,3,04 Chloe Greene,17 Christina Marsicano,0,0,0,0,0,0,0,0,0,0,0,10.094308,10.092262,-0.20319982,0.50416666,0.6530864,0.5083333,0.56111115
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:38:33,17,3,17 Christina Marsicano,04 Chloe Greene,0,0,0,0,0,0,0,0,0,0,0,8.788906,2.0997367,8.534399,0.5083333,0.56111115,0.33333334,0.5419753
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:38:37,17,3,04 Chloe Greene,12 Emma Jaschke,0,0,0,0,0,0,0,0,0,0,0,8.03975,7.924801,-1.3546673,0.33333334,0.5419753,0.36111113,0.4697531
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:38:45,17,3,12 Emma Jaschke,04 Chloe Greene,0,0,0,0,0,0,0,0,1,0,0,7.725459,-4.0639973,-6.5701327,0.36111113,0.4697531,0.49583334,0.5067901
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:38:49,17,3,04 Chloe Greene,26 Morgan Lally,0,0,0,0,0,0,0,0,0,0,0,9.103518,7.315196,5.418665,0.49583334,0.5067901,0.38472226,0.44012347
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:38:54,17,3,26 Morgan Lally,29 Soju Hokari,0,0,0,0,0,0,0,0,1,0,0,9.102009,-6.570132,-6.2992015,0.38472226,0.44012347,0.51388896,0.5
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:39:49,17,3,29 Soju Hokari,14 Charlotte Doran,0,0,0,0,0,0,0,0,0,0,0,10.047387,0.67733294,-10.02453,0.51388896,0.5,0.71944445,0.49382716
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:39:56,17,3,14 Charlotte Doran,29 Soju Hokari,0,0,0,0,0,0,0,1,0,0,0,16.35532,1.0159993,16.323732,0.71944445,0.49382716,0.38472226,0.4845679
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:40:01,17,3,29 Soju Hokari,14 Charlotte Doran,0,0,0,0,0,0,0,0,1,0,0,8.213626,-2.9802668,-7.653866,0.38472226,0.4845679,0.5416667,0.5117284
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:40:05,17,3,14 Charlotte Doran,32 Therese Doebler,0,0,0,0,0,0,0,0,0,0,0,14.551952,4.131732,-13.953068,0.5416667,0.5117284,0.8277778,0.4740741
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:40:10,17,3,32 Therese Doebler,29 Soju Hokari,0,0,0,0,0,0,0,0,0,0,0,7.382934,7.382934,0.0,0.8277778,0.4740741,0.8277778,0.40679014
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:40:16,17,3,29 Soju Hokari,09 Liv Ford,0,0,0,0,0,1,0,0,0,0,0,22.87071,17.746134,14.427201,0.8277778,0.40679014,0.53194445,0.24506174
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:40:28,17,3,09 Liv Ford,32 Therese Doebler,0,0,0,1,1,0,0,0,0,0,0,15.349337,15.240001,1.8287997,0.53194445,0.24506174,0.49444446,0.10617285
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:41:52,18,1,29 Soju Hokari,25 Katie Sanders,0,0,0,0,0,0,0,1,0,0,0,16.51694,2.0320053,16.391468,0.75,0.8135803,0.41388887,0.7950617
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:42:00,18,1,25 Katie Sanders,05 Megan Jarriel,0,0,0,0,0,0,0,0,0,0,0,11.534567,7.450662,-8.805332,0.41388887,0.7950617,0.5944444,0.7271605
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:42:12,18,1,05 Megan Jarriel,29 Soju Hokari,0,0,0,0,0,0,0,0,0,0,0,13.11458,1.6933355,13.0048,0.5944444,0.7271605,0.32777774,0.7117284
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:42:25,18,1,29 Soju Hokari,25 Katie Sanders,0,0,0,0,0,0,0,0,0,0,0,15.442011,12.869331,8.534401,0.32777774,0.7117284,0.15277773,0.59444445
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:42:31,18,1,25 Katie Sanders,29 Soju Hokari,1,1,0,0,0,0,0,0,0,0,1,17.661785,17.068802,4.538132,0.15277773,0.59444445,0.0597222,0.43888888
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:43:19,18,2,10 Mia Griner,29 Soju Hokari,0,0,0,0,0,0,0,0,0,0,0,12.301577,6.2992034,10.566401,0.5111111,0.7740741,0.2944444,0.71666664
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:43:24,18,2,29 Soju Hokari,19 Elle Mayer,0,0,0,0,0,0,0,0,0,0,0,19.65434,12.327461,-15.307736,0.2944444,0.71666664,0.60833335,0.604321
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:43:48,18,2,19 Elle Mayer,29 Soju Hokari,0,0,0,0,0,0,0,1,0,0,0,15.184662,1.5578663,15.104536,0.60833335,0.604321,0.29861107,0.5901235
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:43:55,18,2,29 Soju Hokari,25 Katie Sanders,0,0,0,0,0,0,0,1,0,0,0,19.439938,0.1354692,-19.439466,0.29861107,0.5901235,0.6972222,0.5888889
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:44:00,18,2,25 Katie Sanders,29 Soju Hokari,0,0,0,0,0,0,0,0,0,0,0,10.467375,2.777063,10.092267,0.6972222,0.5888889,0.49027774,0.5635803
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:44:04,18,2,29 Soju Hokari,05 Megan Jarriel,0,0,0,0,0,0,0,0,0,0,0,11.756176,8.805338,7.789333,0.49027774,0.5635803,0.33055553,0.48333332
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:44:08,18,2,05 Megan Jarriel,01 Charlie Hawkins,0,0,0,0,0,0,0,0,0,0,0,11.480751,1.9642642,-11.311468,0.33055553,0.48333332,0.5625,0.4654321
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:44:14,18,2,01 Charlie Hawkins,29 Soju Hokari,0,0,0,0,0,0,0,0,1,0,0,8.392648,-7.586131,3.5898683,0.5625,0.4654321,0.48888886,0.5345679
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:44:26,18,2,29 Soju Hokari,05 Megan Jarriel,0,0,0,0,0,0,0,0,0,0,0,13.060594,11.514666,-6.1637316,0.48888886,0.5345679,0.6152777,0.42962962
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:44:45,18,2,05 Megan Jarriel,25 Katie Sanders,1,0,1,0,0,0,0,0,0,0,0,11.189332,10.905065,-2.5061378,0.6152777,0.42962962,0.6666667,0.33024693
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:45:08,18,3,10 Mia Griner,05 Megan Jarriel,0,0,0,0,0,0,0,0,0,0,0,13.208002,6.705601,11.379201,0.81527776,0.47469136,0.5819444,0.41358024
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:45:12,18,3,05 Megan Jarriel,10 Mia Griner,0,0,0,0,0,0,0,0,0,0,0,13.056906,6.6378665,11.243732,0.5819444,0.41358024,0.35138887,0.3530864
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:45:18,18,3,10 Mia Griner,25 Katie Sanders,0,0,0,0,0,0,0,0,0,0,0,11.459755,6.434669,-9.482669,0.35138887,0.3530864,0.54583335,0.2944444
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:45:23,18,3,25 Katie Sanders,10 Mia Griner,0,0,0,0,0,0,0,0,0,0,0,9.919871,2.912532,9.482669,0.54583335,0.2944444,0.35138887,0.2679012
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:45:41,18,3,10 Mia Griner,14 Charlotte Doran,0,0,0,0,0,0,0,0,1,0,0,7.201428,-6.9088016,2.0319996,0.35138887,0.2679012,0.30972221,0.3308642
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:45:46,18,3,14 Charlotte Doran,25 Katie Sanders,0,0,0,0,0,0,0,0,0,0,0,16.486494,14.969067,6.908801,0.30972221,0.3308642,0.16805553,0.19444443
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:45:50,18,3,25 Katie Sanders,10 Mia Griner,1,0,1,1,0,0,0,0,0,0,0,14.746901,12.259732,-8.195732,0.16805553,0.19444443,0.33611107,0.08271604
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:46:46,19,1,25 Katie Sanders,19 Elle Mayer,0,0,0,0,0,0,0,0,0,0,0,9.907838,0.60959506,-9.889068,0.21944447,0.66358024,0.42222226,0.6580247
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:46:48,19,1,19 Elle Mayer,29 Soju Hokari,0,0,0,0,0,0,0,0,0,0,0,9.949425,1.9642674,-9.7536,0.42222226,0.6580247,0.62222224,0.6401235
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:47:02,19,1,29 Soju Hokari,32 Therese Doebler,0,0,0,0,0,0,0,0,0,0,0,14.471496,11.379204,-8.940801,0.62222224,0.6401235,0.8055556,0.53641975
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:47:08,19,1,32 Therese Doebler,29 Soju Hokari,0,0,0,0,0,0,0,0,1,0,0,11.6694145,-1.4223971,11.582401,0.8055556,0.53641975,0.56805557,0.5493827
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:47:17,19,1,29 Soju Hokari,14 Charlotte Doran,0,0,0,0,0,0,0,0,0,0,0,12.116882,6.705598,-10.092265,0.56805557,0.5493827,0.775,0.4882716
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:47:27,19,1,14 Charlotte Doran,32 Therese Doebler,0,0,0,0,0,1,0,0,0,0,1,32.3851,31.563728,-7.2474675,0.775,0.4882716,0.9236111,0.2006173
NASH @ ATL,Week 8,ATL,NASH,2025-05-27 21:47:33,19,1,32 Therese Doebler,25 Katie Sanders,0,0,0,1,1,0,0,0,0,1,1,14.914414,14.765868,2.0997324,0.9236111,0.2006173,0.88055557,0.06604938
NASH @ ATL,Week 8,ATL,NASH,2025-05-28 10:58:39,21,1,04 Chloe Greene,29 Soju Hokari,0,0,0,0,0,0,0,0,0,0,0,13.265534,8.195733,10.430933,0.8152778,0.7475309,0.60138893,0.6728395
